pct_num,pct_name,hodges13_votes,winton13_votes,samuels13_votes,andrew13_votes,hodges13_pct,winton13_pct,samuels13_pct,andrew13_pct,mayor_13_total,hodges17_votes,frey17_votes,levy17_votes,dehn17_votes,hoch17_votes,hodges17_pct,frey17_pct,levy17_pct,dehn17_pct,hoch17_pct,mayor_17_total,murphy18_votes,swanson18_votes,walz18_votes,murphy18_pct,swanson18_pct,walz18_pct,gov_18_total,hilstrom18_votes,ellison18_votes,pelikan18_votes,rothman18_votes,foley18_votes,hilstrom18_pct,ellison18_pct,pelikan18_pct,rothman18_pct,foley18_pct,ag_18_total,omar18_votes,kelliher18_votes,ray18_votes,omar18_pct,kelliher18_pct,ray18_pct,ush_18_total,sanders20_votes,warren20_votes,biden20_votes,bloomberg20_votes,sanders20_pct,warren20_pct,biden20_pct,bloomberg20_pct,pres_20_total,omar20_votes,omar20_pct,ush_20_total,frey21_votes,knuth21_votes,nezhad21_votes,frey21_pct,knuth21_pct,nezhad21_pct,mayor_21_total,yes1_votes,yes1_pct,structure_21_total,yes2_votes,yes2_pct,police_21_total,yes3_votes,yes3_pct,rent_21_total
1560,MINNEAPOLIS W-5 P-02,52.0,30.0,158.0,69.0,11.3,6.52,34.35,15.0,458.0,72.0,74.0,136.0,50.0,76.0,14.57,14.98,27.53,10.12,15.38,494.0,126.0,89.0,110.0,36.95,26.1,32.26,375.0,44.0,236.0,37.0,9.0,19.0,12.75,68.41,10.72,2.61,5.51,378.0,137.0,74.0,33.0,38.92,21.02,9.38,380.0,203,76,122,35,44.03,16.49,26.46,7.59,486,253,61.41,450,320,56,97,50.96,8.92,15.45,628,289,47.15,613,226,35.87,630,330,52.88,624
1565,MINNEAPOLIS W-5 P-03,38.0,12.0,118.0,39.0,11.45,3.61,35.54,11.75,326.0,70.0,49.0,143.0,62.0,49.0,16.71,11.69,34.13,14.8,11.69,419.0,127.0,64.0,78.0,45.04,22.7,27.66,293.0,24.0,218.0,19.0,13.0,7.0,8.54,77.58,6.76,4.63,2.49,293.0,94.0,30.0,38.0,32.64,10.42,13.19,299.0,182,46,102,28,48.66,12.3,27.27,7.49,386,263,66.75,406,275,49,108,50.74,9.04,19.93,542,238,44.82,531,210,38.75,542,320,60.04,533
1570,MINNEAPOLIS W-5 P-04,55.0,11.0,87.0,57.0,13.75,2.75,21.75,14.25,392.0,78.0,61.0,137.0,98.0,87.0,15.63,12.22,27.45,19.64,17.43,499.0,183.0,93.0,126.0,43.99,22.36,30.29,436.0,45.0,314.0,29.0,18.0,14.0,10.71,74.76,6.9,4.29,3.33,439.0,149.0,74.0,53.0,35.31,17.54,12.56,436.0,208,99,161,33,40.31,19.19,31.2,6.4,522,330,65.22,537,335,72,98,54.74,11.76,16.01,612,307,51.0,602,237,38.35,618,329,54.02,609
1575,MINNEAPOLIS W-5 P-05,68.0,14.0,163.0,81.0,13.99,2.88,33.54,16.67,485.0,94.0,80.0,163.0,52.0,88.0,18.04,15.36,31.29,9.98,16.89,521.0,136.0,94.0,117.0,38.53,26.63,33.14,368.0,40.0,248.0,34.0,21.0,12.0,11.27,69.86,9.58,5.92,3.38,369.0,152.0,60.0,40.0,42.94,16.95,11.3,366.0,180,98,133,26,39.47,21.49,29.17,5.7,463,345,66.09,541,316,77,97,53.02,12.92,16.28,596,312,53.33,585,231,38.5,600,331,55.82,593
1580,MINNEAPOLIS W-5 P-06C,126.0,21.0,64.0,97.0,27.27,4.55,13.85,21.0,456.0,53.0,32.0,24.0,30.0,46.0,26.5,16.0,12.0,15.0,23.0,200.0,75.0,52.0,46.0,41.44,28.73,25.41,204.0,20.0,127.0,24.0,7.0,8.0,10.75,68.28,12.9,3.76,4.3,207.0,65.0,40.0,19.0,34.76,21.39,10.16,205.0,95,33,89,27,36.26,12.6,33.97,10.31,265,142,65.74,225,136,19,57,48.4,6.76,20.28,281,134,50.19,267,108,39.56,273,166,61.71,269
1585,MINNEAPOLIS W-5 P-07,68.0,8.0,63.0,73.0,20.67,2.43,19.15,22.19,311.0,75.0,60.0,119.0,37.0,43.0,20.27,16.22,32.16,10.0,11.62,370.0,157.0,67.0,83.0,49.06,20.94,25.94,333.0,28.0,267.0,22.0,12.0,10.0,8.26,78.76,6.49,3.54,2.95,350.0,176.0,35.0,28.0,48.75,9.7,7.76,369.0,230,65,139,18,49.68,14.04,30.02,3.89,474,426,76.62,574,313,49,79,48.68,7.62,12.29,643,336,57.05,589,208,33.93,613,401,68.08,589
1590,MINNEAPOLIS W-5 P-08,55.0,19.0,113.0,51.0,14.1,4.87,28.97,13.08,387.0,68.0,93.0,136.0,43.0,55.0,14.66,20.04,29.31,9.27,11.85,464.0,132.0,66.0,95.0,42.17,21.09,30.35,341.0,33.0,227.0,34.0,10.0,27.0,9.97,68.58,10.27,3.02,8.16,358.0,112.0,56.0,38.0,33.84,16.92,11.48,354.0,239,44,100,16,57.87,10.65,24.21,3.87,433,257,61.93,442,309,51,86,51.67,8.53,14.38,598,271,47.13,575,247,42.15,586,345,59.28,582
1595,MINNEAPOLIS W-5 P-09,,,,,,,,,,79.0,75.0,119.0,122.0,55.0,15.86,15.06,23.9,24.5,11.04,498.0,210.0,68.0,101.0,53.71,17.39,25.83,404.0,21.0,281.0,64.0,6.0,15.0,5.43,72.61,16.54,1.55,3.88,400.0,216.0,60.0,44.0,53.87,14.96,10.97,414.0,305,112,91,18,54.95,20.18,16.4,3.24,569,428,75.48,575,256,120,181,36.78,17.24,26.01,696,307,45.82,670,350,51.32,682,455,66.52,684
1605,MINNEAPOLIS W-6 P-01,161.0,11.0,25.0,99.0,45.87,3.13,7.12,28.21,351.0,100.0,95.0,90.0,147.0,39.0,20.41,19.39,18.37,30.0,7.96,490.0,257.0,42.0,118.0,60.76,9.93,27.9,441.0,46.0,275.0,55.0,29.0,15.0,10.95,65.48,13.1,6.9,3.57,436.0,262.0,62.0,79.0,59.41,14.06,17.91,456.0,256,125,85,16,51.61,25.2,17.14,3.23,500,352,78.22,462,157,99,148,31.27,19.72,29.48,502,230,48.94,470,286,59.71,479,339,70.92,478
1610,MINNEAPOLIS W-6 P-02,272.0,24.0,53.0,312.0,33.46,2.95,6.52,38.38,786.0,373.0,333.0,140.0,225.0,45.0,32.07,28.63,12.04,19.35,3.87,1163.0,532.0,98.0,194.0,61.93,11.41,22.58,878.0,49.0,764.0,91.0,31.0,38.0,5.04,78.52,9.35,3.19,3.91,991.0,650.0,88.0,92.0,62.5,8.46,8.85,1057.0,604,173,152,14,61.2,17.53,15.4,1.42,1002,968,77.38,1271,441,141,214,39.73,12.7,19.28,1110,442,45.99,961,482,49.03,983,792,81.57,971
1615,MINNEAPOLIS W-6 P-03,68.0,9.0,19.0,974.0,5.68,0.75,1.59,81.3,1170.0,429.0,803.0,66.0,105.0,39.0,27.86,52.14,4.29,6.82,2.53,1540.0,441.0,78.0,136.0,65.43,11.57,20.18,691.0,29.0,824.0,48.0,23.0,16.0,3.09,87.66,5.11,2.45,1.7,960.0,709.0,56.0,23.0,60.81,4.8,1.97,1183.0,458,58,137,23,65.8,8.33,19.68,3.3,704,1165,80.46,1467,469,51,109,29.52,3.21,6.86,1589,979,74.17,1320,301,21.8,1381,1187,89.99,1319
1620,MINNEAPOLIS W-6 P-04,72.0,18.0,67.0,203.0,13.48,3.37,12.55,38.02,510.0,152.0,292.0,76.0,60.0,61.0,21.68,41.65,10.84,8.56,8.7,701.0,161.0,115.0,125.0,38.61,27.58,29.98,497.0,58.0,289.0,46.0,22.0,29.0,13.06,65.09,10.36,4.96,6.53,522.0,185.0,111.0,44.0,37.99,22.79,9.03,547.0,304,82,158,32,49.35,13.31,25.65,5.19,699,392,69.38,615,317,60,97,40.43,7.65,12.37,784,336,45.84,733,262,34.61,757,477,64.37,741
1625,MINNEAPOLIS W-6 P-05,82.0,2.0,13.0,240.0,18.72,0.46,2.97,54.79,423.0,157.0,249.0,44.0,60.0,24.0,27.94,44.31,7.83,10.68,4.27,562.0,186.0,127.0,149.0,39.08,26.68,31.3,487.0,26.0,496.0,35.0,8.0,8.0,4.54,86.56,6.11,1.4,1.4,584.0,255.0,72.0,42.0,41.2,11.63,6.79,626.0,194,29,73,9,61.59,9.21,23.17,2.86,323,473,82.12,596,240,14,75,41.81,2.44,13.07,574,291,63.82,456,161,33.54,480,375,81.34,461
1630,MINNEAPOLIS W-6 P-06,60.0,23.0,38.0,110.0,18.69,7.17,11.84,34.27,297.0,131.0,204.0,69.0,55.0,33.0,24.76,38.56,13.04,10.4,6.24,529.0,197.0,83.0,138.0,45.39,19.12,31.8,459.0,43.0,385.0,41.0,6.0,13.0,8.81,78.89,8.4,1.23,2.66,512.0,232.0,77.0,35.0,45.76,15.19,6.9,528.0,229,46,52,5,65.43,13.14,14.86,1.43,359,353,74.16,498,149,31,87,33.63,7.0,19.64,443,197,49.62,397,159,39.26,405,296,72.91,406
1635,MINNEAPOLIS W-6 P-07,41.0,10.0,29.0,134.0,14.24,3.47,10.07,46.53,284.0,116.0,131.0,29.0,26.0,30.0,31.69,35.79,7.92,7.1,8.2,366.0,130.0,75.0,116.0,38.69,22.32,34.52,348.0,28.0,317.0,26.0,8.0,11.0,7.18,81.28,6.67,2.05,2.82,401.0,130.0,90.0,59.0,32.5,22.5,14.75,407.0,107,29,82,26,38.35,10.39,29.39,9.32,293,247,71.59,357,144,18,45,41.5,5.19,12.97,347,189,62.38,303,115,37.1,310,221,71.75,308
1640,MINNEAPOLIS W-6 P-08,107.0,19.0,35.0,136.0,25.91,4.6,8.47,32.93,398.0,111.0,176.0,63.0,50.0,48.0,22.61,35.85,12.83,10.18,9.78,491.0,197.0,104.0,106.0,46.24,24.41,24.88,457.0,51.0,346.0,38.0,22.0,16.0,10.78,73.15,8.03,4.65,3.38,501.0,233.0,90.0,75.0,48.34,18.67,15.56,503.0,236,59,109,40,50.32,12.58,23.24,8.53,488,388,70.04,582,242,44,109,41.23,7.5,18.57,587,252,47.46,531,211,38.43,549,367,68.22,538
1642,MINNEAPOLIS W-6 P-09,139.0,26.0,39.0,144.0,31.66,5.92,8.88,32.8,433.0,132.0,196.0,144.0,128.0,97.0,17.77,26.38,19.38,17.23,13.06,743.0,365.0,110.0,200.0,52.59,15.85,28.82,725.0,86.0,422.0,129.0,31.0,31.0,12.3,60.37,18.45,4.43,4.43,728.0,467.0,107.0,74.0,64.15,14.7,10.16,752.0,504,205,101,16,59.22,24.09,11.87,1.88,866,649,78.1,854,234,112,247,30.47,14.58,32.16,768,291,39.32,740,456,60.32,756,574,76.84,747
1645,MINNEAPOLIS W-7 P-01C,161.0,31.0,45.0,187.0,31.94,6.15,8.93,37.1,504.0,91.0,133.0,63.0,216.0,136.0,13.96,20.4,9.66,33.13,20.86,652.0,248.0,67.0,262.0,42.32,11.43,44.71,599.0,68.0,327.0,84.0,54.0,42.0,11.83,56.87,14.61,9.39,7.3,587.0,220.0,293.0,42.0,38.06,50.69,7.27,587.0,192,173,221,27,30.09,27.12,34.64,4.23,643,383,55.91,697,392,263,99,47.0,31.53,11.87,834,522,63.35,824,331,39.74,833,345,41.87,824
1650,MINNEAPOLIS W-7 P-02D,326.0,137.0,53.0,221.0,39.71,16.69,6.46,26.92,821.0,115.0,286.0,44.0,60.0,381.0,12.81,31.85,4.9,6.68,42.43,898.0,210.0,85.0,478.0,26.99,10.93,61.44,832.0,98.0,361.0,60.0,146.0,80.0,13.15,48.46,8.05,19.6,10.74,789.0,216.0,498.0,51.0,27.69,63.85,6.54,824.0,146,192,373,116,16.63,21.87,42.48,13.21,897,273,26.2,1071,769,126,73,64.51,10.57,6.12,1192,1028,86.39,1190,200,16.79,1191,232,19.5,1190
1655,MINNEAPOLIS W-7 P-03,357.0,121.0,76.0,264.0,38.39,13.01,8.17,28.39,930.0,196.0,285.0,159.0,182.0,420.0,15.31,22.27,12.42,14.22,32.81,1280.0,512.0,142.0,483.0,44.33,12.29,41.82,1220.0,128.0,656.0,156.0,128.0,68.0,11.27,57.75,13.73,11.27,5.99,1193.0,586.0,437.0,84.0,51.0,38.03,7.31,1200.0,522,352,433,115,34.46,23.23,28.58,7.59,1535,783,51.31,1555,807,266,297,50.41,16.61,18.55,1601,1025,64.38,1592,639,39.62,1613,722,45.29,1594
1660,MINNEAPOLIS W-7 P-04D,319.0,152.0,58.0,207.0,37.75,17.99,6.86,24.5,845.0,150.0,319.0,80.0,85.0,382.0,14.38,30.58,7.67,8.15,36.63,1043.0,296.0,145.0,523.0,30.45,14.92,53.81,1078.0,116.0,479.0,103.0,163.0,97.0,12.11,50.0,10.75,17.01,10.13,1050.0,291.0,554.0,78.0,30.34,57.77,8.13,1035.0,296,238,539,112,23.05,18.54,41.98,8.72,1316,466,35.3,1377,963,179,124,62.25,11.57,8.02,1547,1121,73.22,1531,369,23.71,1556,485,31.58,1536
1665,MINNEAPOLIS W-7 P-05,206.0,41.0,49.0,138.0,38.58,7.68,9.18,25.84,533.0,125.0,238.0,148.0,144.0,240.0,13.38,25.48,15.85,15.42,25.7,934.0,395.0,135.0,294.0,47.31,16.17,35.21,874.0,128.0,450.0,127.0,65.0,55.0,15.52,54.55,15.39,7.88,6.67,857.0,461.0,257.0,65.0,55.61,31.0,7.84,856.0,614,240,277,70,48.92,19.12,22.07,5.58,1280,654,61.47,1113,508,132,243,48.43,12.58,23.16,1049,573,55.1,1040,471,44.69,1054,577,55.59,1038
1670,MINNEAPOLIS W-7 P-06,105.0,53.0,49.0,94.0,27.78,14.02,12.96,24.87,377.0,131.0,249.0,81.0,106.0,170.0,16.75,31.84,10.36,13.55,21.74,782.0,280.0,112.0,248.0,43.14,17.26,38.21,718.0,102.0,335.0,91.0,53.0,50.0,16.16,53.09,14.42,8.4,7.92,694.0,350.0,165.0,67.0,54.35,25.62,10.4,696.0,523,255,309,53,42.59,20.77,25.16,4.32,1260,661,59.44,1174,585,161,241,44.93,12.37,18.51,1302,706,55.03,1283,509,38.85,1310,629,48.35,1301
1675,MINNEAPOLIS W-7 P-07,201.0,60.0,52.0,147.0,38.43,11.47,9.94,28.11,523.0,91.0,175.0,60.0,94.0,219.0,13.94,26.8,9.19,14.4,33.54,653.0,166.0,73.0,311.0,30.02,13.2,56.24,596.0,57.0,304.0,60.0,82.0,40.0,10.5,55.99,11.05,15.1,7.37,579.0,166.0,343.0,32.0,30.02,62.03,5.79,584.0,143,150,235,60,22.38,23.47,36.78,9.39,647,298,45.5,672,495,161,65,60.29,19.61,7.92,821,609,74.82,814,238,28.74,828,265,32.08,826
1680,MINNEAPOLIS W-7 P-08,298.0,87.0,114.0,301.0,31.14,9.09,11.91,31.45,954.0,210.0,460.0,152.0,143.0,475.0,13.73,30.09,9.94,9.35,31.07,1529.0,524.0,210.0,611.0,38.44,15.41,44.83,1467.0,153.0,731.0,189.0,159.0,108.0,11.42,54.55,14.1,11.87,8.06,1438.0,581.0,578.0,121.0,42.91,42.69,8.94,1445.0,661,387,521,144,35.33,20.68,27.85,7.7,1897,998,54.51,1914,1040,295,344,53.53,15.18,17.7,1943,1177,61.08,1927,754,38.75,1946,910,47.27,1925
1685,MINNEAPOLIS W-7 P-09,377.0,98.0,74.0,240.0,42.22,10.97,8.29,26.88,890.0,237.0,244.0,115.0,212.0,308.0,20.72,21.33,10.05,18.53,26.92,1144.0,463.0,121.0,492.0,42.63,11.14,45.3,1139.0,132.0,573.0,153.0,141.0,60.0,12.46,54.11,14.45,13.31,5.67,1107.0,535.0,428.0,93.0,49.35,39.48,8.58,1128.0,547,376,423,95,35.94,24.7,27.79,6.24,1535,793,54.54,1485,742,305,307,47.78,19.64,19.77,1553,928,60.06,1545,642,41.15,1560,715,46.37,1542
1690,MINNEAPOLIS W-7 P-10,61.0,21.0,13.0,41.0,33.33,11.48,7.1,22.4,183.0,35.0,65.0,58.0,74.0,56.0,11.59,21.52,19.21,24.5,18.54,302.0,175.0,44.0,83.0,56.63,14.24,26.86,322.0,38.0,167.0,59.0,20.0,15.0,12.71,55.85,19.73,6.69,5.02,312.0,197.0,54.0,34.0,64.17,17.59,11.07,319.0,233,106,73,10,54.19,24.65,16.98,2.33,438,273,78.22,360,102,65,159,27.95,17.81,43.56,365,127,35.08,362,248,67.03,370,279,76.44,365
1700,MINNEAPOLIS W-8 P-01,200.0,11.0,25.0,37.0,51.02,2.81,6.38,9.44,358.0,180.0,45.0,60.0,64.0,45.0,40.91,10.23,13.64,14.55,10.23,440.0,228.0,58.0,89.0,58.16,14.8,22.7,410.0,46.0,292.0,44.0,11.0,25.0,11.0,69.86,10.53,2.63,5.98,433.0,267.0,51.0,27.0,55.39,10.58,5.6,494.0,282,79,159,27,48.04,13.46,27.09,4.6,605,439,81.15,554,137,41,111,21.78,6.52,17.65,629,394,64.91,607,225,36.35,619,500,81.83,611
1705,MINNEAPOLIS W-8 P-02,362.0,33.0,70.0,133.0,52.01,4.74,10.06,19.11,696.0,248.0,203.0,229.0,277.0,169.0,21.4,17.52,19.76,23.9,14.58,1159.0,644.0,103.0,383.0,56.69,9.07,33.71,1167.0,137.0,647.0,196.0,74.0,43.0,12.49,58.98,17.87,6.75,3.92,1128.0,732.0,229.0,122.0,64.38,20.14,10.73,1163.0,883,456,197,35,54.88,28.34,12.24,2.18,1624,1143,77.44,1509,458,321,617,29.17,20.45,39.3,1570,611,39.19,1559,1010,64.25,1572,1097,69.92,1569
1710,MINNEAPOLIS W-8 P-03,124.0,17.0,58.0,58.0,37.8,5.18,17.68,17.68,323.0,82.0,61.0,155.0,162.0,44.0,15.33,11.4,28.97,30.28,8.22,535.0,342.0,66.0,120.0,63.57,12.27,22.3,550.0,42.0,372.0,81.0,20.0,23.0,7.81,69.14,15.06,3.72,4.28,549.0,346.0,60.0,73.0,64.43,11.17,13.59,546.0,396,178,112,17,55.08,24.76,15.58,2.36,723,566,81.09,715,241,135,292,30.82,17.26,37.34,782,254,33.2,765,494,63.25,781,554,71.76,772
1715,MINNEAPOLIS W-8 P-04,181.0,30.0,72.0,112.0,38.03,6.3,15.13,23.53,474.0,143.0,125.0,173.0,125.0,105.0,20.0,17.48,24.2,17.48,14.69,715.0,365.0,75.0,209.0,55.14,11.33,31.57,690.0,59.0,455.0,95.0,30.0,12.0,9.06,69.89,14.59,4.61,1.84,679.0,374.0,96.0,100.0,56.84,14.59,15.2,680.0,347,225,185,31,42.01,27.24,22.4,3.75,835,591,72.96,832,363,165,286,38.7,17.59,30.49,938,403,43.57,925,507,54.22,935,566,60.79,931
1720,MINNEAPOLIS W-8 P-05,327.0,71.0,103.0,234.0,37.16,8.07,11.7,26.59,879.0,237.0,244.0,217.0,154.0,230.0,20.86,21.48,19.1,13.56,20.25,1136.0,453.0,175.0,419.0,42.78,16.52,39.57,1107.0,113.0,681.0,120.0,81.0,42.0,10.9,65.67,11.57,7.81,4.05,1082.0,578.0,252.0,135.0,55.15,24.05,12.88,1086.0,477,396,396,63,34.52,28.65,28.65,4.56,1403,883,63.8,1422,801,336,304,47.88,20.08,18.17,1673,950,57.19,1661,693,41.27,1679,821,49.22,1668
1725,MINNEAPOLIS W-8 P-06,509.0,49.0,95.0,169.0,53.92,5.19,10.06,17.9,943.0,338.0,218.0,226.0,287.0,158.0,26.51,17.1,17.73,22.51,12.39,1275.0,611.0,100.0,394.0,55.09,9.02,35.53,1161.0,116.0,668.0,169.0,103.0,32.0,10.66,61.4,15.53,9.47,2.94,1137.0,712.0,243.0,120.0,64.26,21.93,10.83,1148.0,628,480,283,35,42.52,32.5,19.16,2.37,1495,1068,74.79,1466,536,416,504,32.98,25.6,31.02,1625,706,43.91,1608,949,58.47,1623,1000,61.69,1621
1730,MINNEAPOLIS W-8 P-07,601.0,95.0,105.0,256.0,48.12,7.61,8.41,20.5,1249.0,358.0,362.0,203.0,328.0,321.0,21.86,22.1,12.39,20.02,19.6,1638.0,772.0,149.0,575.0,51.19,9.88,38.13,1573.0,137.0,941.0,199.0,128.0,68.0,9.3,63.88,13.51,8.69,4.62,1530.0,891.0,400.0,160.0,59.56,26.74,10.7,1549.0,604,631,477,55,33.04,34.52,26.09,3.01,1845,1261,65.95,1962,858,601,448,39.98,28.01,20.88,2146,1127,52.89,2131,988,45.89,2153,1107,51.61,2145
1735,MINNEAPOLIS W-8 P-08,519.0,73.0,100.0,194.0,48.82,6.87,9.41,18.25,1062.0,293.0,229.0,280.0,309.0,180.0,21.69,16.95,20.73,22.87,13.32,1351.0,639.0,166.0,409.0,51.82,13.46,33.17,1296.0,103.0,820.0,182.0,56.0,44.0,8.55,68.05,15.1,4.65,3.65,1263.0,683.0,166.0,321.0,55.8,13.56,26.23,1272.0,686,528,319,40,42.24,32.51,19.64,2.46,1641,1155,73.24,1638,604,450,559,32.49,24.21,30.07,1859,806,43.64,1847,1055,56.51,1867,1170,63.11,1854
1750,MINNEAPOLIS W-9 P-01,321.0,27.0,73.0,133.0,44.28,3.72,10.07,18.34,707.0,75.0,87.0,105.0,172.0,34.0,15.12,17.54,21.17,34.68,6.85,496.0,268.0,47.0,122.0,59.96,10.51,27.29,453.0,44.0,295.0,73.0,11.0,14.0,10.07,67.51,16.7,2.52,3.2,443.0,281.0,43.0,73.0,62.72,9.6,16.29,454.0,387,141,84,12,60.37,22.0,13.1,1.87,645,501,79.52,644,182,87,287,27.79,13.28,43.82,655,218,34.33,635,435,67.03,649,489,76.17,642
1755,MINNEAPOLIS W-9 P-02,568.0,38.0,98.0,175.0,50.76,3.4,8.76,15.64,1110.0,239.0,126.0,333.0,471.0,110.0,17.74,9.35,24.72,34.97,8.17,1347.0,849.0,90.0,284.0,68.58,7.27,22.94,1270.0,101.0,791.0,220.0,66.0,40.0,8.29,64.94,18.06,5.42,3.28,1248.0,835.0,151.0,223.0,67.12,12.14,17.93,1272.0,844,497,165,22,54.17,31.9,10.59,1.41,1567,1189,83.03,1464,349,362,753,21.18,21.97,45.69,1648,493,30.34,1625,1156,70.02,1651,1228,74.61,1646
1760,MINNEAPOLIS W-9 P-03,156.0,41.0,47.0,100.0,32.43,8.52,9.77,20.79,470.0,145.0,156.0,116.0,105.0,67.0,22.76,24.49,18.21,16.48,10.52,637.0,335.0,134.0,177.0,50.38,20.15,26.62,709.0,39.0,565.0,77.0,15.0,26.0,5.4,78.25,10.66,2.08,3.6,764.0,388.0,106.0,97.0,52.93,14.46,13.23,768.0,397,123,126,25,57.2,17.72,18.16,3.6,713,607,79.87,785,298,86,232,36.43,10.51,28.36,818,372,47.75,779,386,48.43,797,535,68.15,785
1765,MINNEAPOLIS W-9 P-04,130.0,9.0,24.0,57.0,37.68,2.61,6.96,16.52,332.0,93.0,86.0,77.0,132.0,41.0,20.04,18.53,16.59,28.45,8.84,464.0,294.0,108.0,116.0,53.85,19.78,21.25,567.0,41.0,433.0,84.0,17.0,20.0,6.89,72.77,14.12,2.86,3.36,614.0,279.0,67.0,146.0,45.44,10.91,23.78,631.0,303,55,60,14,69.18,12.56,13.7,3.2,447,432,83.56,533,159,91,121,31.05,17.77,23.63,512,242,49.79,486,235,47.19,498,352,71.69,491
1770,MINNEAPOLIS W-9 P-05,84.0,7.0,22.0,31.0,42.42,3.54,11.11,15.66,195.0,43.0,34.0,66.0,81.0,23.0,16.41,12.98,25.19,30.92,8.78,262.0,164.0,30.0,43.0,67.49,12.35,17.7,259.0,18.0,150.0,56.0,10.0,5.0,7.53,62.76,23.43,4.18,2.09,253.0,161.0,30.0,37.0,65.98,12.3,15.16,259.0,202,61,27,5,66.89,20.2,8.94,1.66,309,239,86.59,292,73,44,147,23.1,13.92,46.52,316,97,31.7,306,208,65.62,317,236,74.68,316
1775,MINNEAPOLIS W-9 P-06,368.0,32.0,77.0,149.0,46.06,4.0,9.64,18.65,795.0,220.0,184.0,225.0,278.0,139.0,19.71,16.49,20.16,24.91,12.46,1116.0,543.0,128.0,261.0,57.83,13.63,27.8,992.0,104.0,581.0,131.0,71.0,40.0,11.22,62.68,14.13,7.66,4.32,980.0,531.0,140.0,216.0,56.13,14.8,22.83,992.0,644,354,170,30,52.74,28.99,13.92,2.46,1247,965,77.89,1289,426,271,522,28.86,18.36,35.37,1476,561,38.8,1446,840,57.07,1472,983,67.28,1461
1780,MINNEAPOLIS W-9 P-07,267.0,29.0,59.0,77.0,49.08,5.33,10.85,14.15,543.0,130.0,75.0,159.0,179.0,88.0,19.88,11.47,24.31,27.37,13.46,654.0,374.0,57.0,200.0,58.71,8.95,31.4,649.0,76.0,379.0,112.0,35.0,23.0,12.16,60.64,17.92,5.6,3.68,637.0,379.0,112.0,119.0,59.22,17.5,18.59,650.0,362,247,89,21,48.79,33.29,11.99,2.83,749,538,76.53,720,239,185,317,29.0,22.45,38.47,824,294,35.81,821,516,62.39,827,548,66.5,824
1785,MINNEAPOLIS W-9 P-08,8.0,5.0,6.0,9.0,15.69,9.8,11.76,17.65,47.0,6.0,22.0,16.0,16.0,9.0,7.79,28.57,20.78,20.78,11.69,77.0,27.0,11.0,10.0,55.1,22.45,20.41,56.0,5.0,34.0,5.0,3.0,1.0,10.42,70.83,10.42,6.25,2.08,54.0,32.0,8.0,6.0,61.54,15.38,11.54,57.0,44,17,12,3,56.41,21.79,15.38,3.85,79,57,77.03,81,32,11,10,34.78,11.96,10.87,92,43,45.74,94,31,33.33,93,64,68.82,93
1790,MINNEAPOLIS W-9 P-09,,,,,,,,,,74.0,60.0,105.0,133.0,52.0,16.52,13.39,23.44,29.69,11.61,448.0,204.0,35.0,105.0,58.79,10.09,30.26,362.0,22.0,246.0,40.0,19.0,17.0,6.4,71.51,11.63,5.52,4.94,357.0,241.0,52.0,36.0,67.7,14.61,10.11,367.0,362,96,85,15,63.62,16.87,14.94,2.64,572,413,80.66,520,170,64,240,29.88,11.25,42.18,569,196,35.77,548,337,60.18,560,392,70.25,558
1805,MINNEAPOLIS W-10 P-01,284.0,39.0,97.0,129.0,43.49,5.97,14.85,19.75,652.0,160.0,138.0,162.0,235.0,197.0,17.47,15.07,17.69,25.66,21.51,916.0,509.0,105.0,287.0,56.06,11.56,31.61,937.0,112.0,461.0,230.0,49.0,37.0,12.6,51.86,25.87,5.51,4.16,917.0,642.0,155.0,83.0,71.1,17.16,9.19,924.0,785,327,171,30,57.93,24.13,12.62,2.21,1370,850,75.83,1143,298,256,537,24.25,20.83,43.69,1229,398,32.41,1228,850,68.83,1235,877,71.42,1228
1810,MINNEAPOLIS W-10 P-02,269.0,43.0,49.0,121.0,47.03,7.52,8.57,21.15,570.0,168.0,232.0,161.0,222.0,176.0,16.9,23.34,16.2,22.33,17.71,994.0,566.0,84.0,332.0,56.54,8.39,33.17,1043.0,109.0,537.0,202.0,76.0,47.0,11.23,55.3,20.8,7.83,4.84,1010.0,657.0,199.0,105.0,65.96,19.98,10.54,1028.0,466,203,146,26,53.87,23.47,16.88,3.01,879,489,73.53,686,213,172,328,25.82,20.85,39.76,825,280,33.98,824,534,64.42,829,570,68.84,828
