01;8193;ISD #1 - JOURNEY NORTH;;;;;;;0001
01;8194;ISD NO. 2 HILL CITY;;;;;;;0002
01;9251;ISD #1 (GLEN-KIMBERLY TOWN HALL);;;;;;;0001
01;9252;ISD #1 (PALISADE FIRE HALL);;;;;;;0001
02;0705;CIRCLE PINES P-1;6;38A;06;10;4005;11494;
02;0710;CIRCLE PINES P-2;6;38A;06;10;4005;11494;
02;2205;LINO LAKES P-1;6;38A;06;10;4005;37322;
02;2210;LINO LAKES P-2;6;38A;06;10;4005;37322;
02;2215;LINO LAKES P-3;6;38A;06;10;4005;37322;
02;2220;LINO LAKES P-4;6;38A;06;10;4005;37322;
02;2225;LINO LAKES P-5;6;38A;06;10;4005;37322;
02;2230;LINO LAKES P-6;6;38A;06;10;4005;37322;
02;2235;LINO LAKES P-7;6;38A;06;10;4005;37322;
02;8040;ISD 14 P1 FRIDLEY COMMUNITY CENTER;;;;;;;0014
02;8041;ISD 16 P1 WOODCREST ELEMENTARY;;;;;;;0016
02;8042;ISD 16 P2 NTL. SPORTS CTR - THE WELCOME CTR;;;;;;;0016
02;9359;ISD 11 SB1 P1 - RAMSEY MUNICIPAL CENTER;;;;;;;0011
02;9361;ISD 11 SB1 P3 - ANOKA COVENANT CHURCH;;;;;;;0011
02;9362;ISD 11 SB1 P4 - ZION LUTHERAN CHURCH;;;;;;;0011
02;9363;ISD 11 SB1 P5 - GREENHAVEN COUNTRY CLUB;;;;;;;0011
02;9364;ISD 11 SB2 P1 - BRIDGEWOOD COMMUNITY CHURCH;;;;;;;0011
02;9365;ISD 11 SB2 P2 - OAK PARK COMMUNITY CHURCH;;;;;;;0011
02;9366;ISD 11 SB2 P3 - BLAINE UNITED METHODIST CHURCH;;;;;;;0011
02;9367;ISD 11 SB2 P4 - KING OF GLORY CHURCH;;;;;;;0011
02;9368;ISD 11 SB2 P5 - PEACE LUTHERAN CHURCH;;;;;;;0011
02;9369;ISD 11 SB3 P5 - COON RAPIDS ICE CENTER;;;;;;;0011
02;9370;ISD 11 SB3 P6 - UNITED METHODIST CHURCH;;;;;;;0011
02;9371;ISD 11 SB4 P1 - OAK HAVEN CHURCH;;;;;;;0011
02;9372;ISD 11 SB4 P2 - RADISSON ROAD CHURCH;;;;;;;0011
02;9373;ISD 11 SB4 P3 - CROSS OF HOPE LUTHERAN CHURCH;;;;;;;0011
02;9374;ISD 11 SB4 P4 - PRAIRIE OAK COMMUNITY CHURCH;;;;;;;0011
02;9375;ISD 11 SB4 P5 - BUNKER HILLS ACTIVITY CENTER;;;;;;;0011
02;9376;ISD 11 SB5 P5 - SPRINGBROOK NATURE CENTER;;;;;;;0011
02;9377;ISD 11 SB5 P6 - EMMA B HOWE YMCA - COMMUNITY ROOM;;;;;;;0011
02;9378;ISD 11 SB5 P7 - SPIRIT OF GRACE CHURCH;;;;;;;0011
02;9379;ISD 11 SB6 P1 - RIVERDALE ASSEMBLY OF GOD;;;;;;;0011
02;9380;ISD 11 SB6 P2 - MISION CRISTIANA BETHEL;;;;;;;0011
02;9381;ISD 11 SB6 P3 - ANOKA COUNTY SHERIFF'S OFFICE;;;;;;;0011
02;9382;ISD 11 SB6 P4 - BUNKER HILLS GOLF CLUB;;;;;;;0011
02;9658;ISD 11 SB1 P2 - RAMSEY FIRE STATION #2;;;;;;;0011
03;8079;ISD 2889 LPA ELEMENTARY SCHOOL;;;;;;;2889
03;8993;ISD 2889 LPA HIGH SCHOOL;;;;;;;2889
04;9052;SOLWAY SCHOOL SD 31 BEMIDJI;;;;;;;0031
04;9053;BEMIDJI TOWN HALL-SD 31 BEMIDJI;;;;;;;0031
04;9054;NORTHERN TOWN HALL-SD 31 BEMIDJI;;;;;;;0031
04;9055;LINCOLN SCHOOL-SD 31 BEMIDJI;;;;;;;0031
04;9056;J.W. SMITH SCHOOL-SD 31 BEMIDJI;;;;;;;0031
04;9269;ROOSEVELT COMMUNITY CENTER-SD 31 BEMIDJI;;;;;;;0031
04;9270;PORT HOPE COMMUNITY CENTER-SD 31 BEMIDJI;;;;;;;0031
04;9307;ECKLES COMMUNITY CENTER-SD 31 BEMIDJI;;;;;;;0031
04;9308;BOYS & GIRLS CLUB;;;;;;;0031
07;9124;ISD 75 ST CLAIR;;;;;;;0075
08;9139;ISD NO. 88 NEW ULM;;;;;;;0088
08;9434;ISD NO. 85 SPRINGFIELD;;;;;;;0085
10;8663;ISD 112 - CHASKA COMMUNITY CENTER;;;;;;;0112
10;8664;ISD 112 - CHANHASSEN RECREATION CENTER;;;;;;;0112
10;8665;ISD 112 - VICTORIA RECREATION CENTER;;;;;;;0112
10;8666;ISD 112 - CARVER CITY HALL;;;;;;;0112
10;8692;ISD NO. 108 CENTRAL;;;;;;;0108
13;8376;ISD 139 - RUSH CITY COMMUNITY CENTER;;;;;;;0139
13;9229;138 MAIN STREET CHURCH;;;;;;;0138
17;8509;ISD NO. 2884 RED ROCK CENTRAL;;;;;;;2884
17;8808;ISD 173 MOUNTAIN LAKE PUBLIC SCHOOL;;;;;;;0173
18;9253;ISD 1 - JOURNEY NORTH- CWC;;;;;;;0001
19;2910;LAKEVILLE P-01;2;58A;06;01;4041;35180;
19;2920;LAKEVILLE P-02;2;58A;06;01;4041;35180;
19;2930;LAKEVILLE P-03;2;58A;06;01;4041;35180;
19;2940;LAKEVILLE P-04;2;58A;06;01;4041;35180;
19;2950;LAKEVILLE P-05;2;58A;06;01;4041;35180;
19;2960;LAKEVILLE P-06;2;56B;06;01;4041;35180;
19;2970;LAKEVILLE P-07;2;56B;06;01;4041;35180;
19;2980;LAKEVILLE P-08;2;56B;06;01;4041;35180;
19;2990;LAKEVILLE P-09;2;58A;06;01;4041;35180;
19;3000;LAKEVILLE P-10;2;58A;06;01;4041;35180;
19;3010;LAKEVILLE P-11;2;58A;06;01;4041;35180;
19;3020;LAKEVILLE P-12;2;58A;06;01;4041;35180;
19;3030;LAKEVILLE P-13;2;58A;06;01;4041;35180;
19;3040;LAKEVILLE P-14;2;58A;06;01;4041;35180;
19;3050;LAKEVILLE P-15;2;58A;06;01;4041;35180;
19;3060;LAKEVILLE P-16;2;57A;06;01;4037;35180;
19;3070;LAKEVILLE P-17;2;57A;06;01;4041;35180;
19;3080;LAKEVILLE P-18;2;57A;06;01;4037;35180;
19;8112;ISD 199 P1 - EMANUEL LUTHERAN CHURCH;;;;;;;0199
19;8113;ISD 199 P2 - GOOD SHEPHERD CHURCH;;;;;;;0199
19;8230;ISD 197 P1 HERITAGE MIDDLE SCHOOL;;;;;;;0197
19;8231;ISD 197 P2 ST STEPHEN'S LUTHERAN CHURCH;;;;;;;0197
19;8232;ISD 197 P3 HENRY SIBLEY HIGH SCHOOL;;;;;;;0197
19;8233;ISD 197 P4 FRIENDLY HILLS MIDDLE SCHOOL;;;;;;;0197
19;8234;ISD 197 P5 PILOT KNOB STEM MAGNET SCHOOL;;;;;;;0197
19;8244;ISD 196 P1 BEREAN BAPTIST CHURCH;;;;;;;0196
19;8245;ISD 196 P2 LORD OF LIFE LUTHERAN CHURCH;;;;;;;0196
19;8246;ISD 196 P3 APPLE VALLEY SENIOR CENTER;;;;;;;0196
19;8247;ISD 196 P10 ST THOMAS BECKET CHURCH;;;;;;;0196
19;8248;ISD 196 P11 SAINTS MARTHA AND MARY EPISCOPAL CHURC;;;;;;;0196
19;8249;ISD 196 P12 EASTER LUTHERAN CHURCH;;;;;;;0196
19;8250;ISD 196 P13 CHRIST LUTHERAN CHURCH;;;;;;;0196
19;8251;ISD 196 P14 CHAPEL HILL BAPTIST CHURCH;;;;;;;0196
19;8639;ISD 191 P5  VISTA VIEW ELEMENTARY SCHOOL;;;;;;;0191
19;8640;ISD 191 P2 GIDEON POND ELEMENTARY SCHOOL;;;;;;;0191
19;8641;ISD 191 P4 SIOUX TRAIL ELEMENTARY SCHOOL;;;;;;;0191
19;8642;ISD 191 P1 EDWARD NEILL ELEMENTARY SCHOOL;;;;;;;0191
19;9125;ISD 196 P4 BETHEL'S ROCK CHURCH;;;;;;;0196
19;9126;ISD 196 P5 APPLE VALLEY MUNICIPAL CENTER;;;;;;;0196
19;9127;ISD 196 P6 ISD 196 DISTRICT SERVICE CENTER;;;;;;;0196
19;9128;ISD 196 P7 SHEPHERD OF THE VALLEY LUTHERAN CHURCH;;;;;;;0196
19;9129;ISD 196 P8 ROSEMOUNT COMMUNITY CENTER;;;;;;;0196
19;9130;ISD 196 P9 COMMUNITY OF HOPE CHURCH;;;;;;;0196
19;9441;ISD 194 P17 EUREKA TOWN HALL;;;;;;;0194
19;9491;ISD 191 P3 RAHN ELEMENTARY SCHOOL;;;;;;;0191
19;9607;ISD 200 CP-1 HOPE LUTHERAN CHURCH;;;;;;;0200
19;9608;ISD 200 CP-5 ST. JOHN'S LUTHERAN CHURCH;;;;;;;0200
19;9609;ISD 200 CP-2 OUR SAVIOUR'S LUTHERAN CHURCH;;;;;;;0200
19;9611;ISD 200 CP-3 UNITED METHODIST CHURCH;;;;;;;0200
19;9612;ISD 194 P14 DISCOVER CHURCH;;;;;;;0194
19;9612;ISD 200 CP-4 ST. PHILIP'S LUTHERAN CHURCH;;;;;;;0200
19;9613;ISD 194 P15 EPISCOPAL CHURCH OF THE NATIVITY;;;;;;;0194
19;9614;ISD 194 P16 BUCK HILL SKI RESORT;;;;;;;0194
20;8726;ISD #2172 KENYON-WANAMINGO HIGH SCHOOL COMBINED;;;;;;;2172
21;8011;206 ALEXANDRIA - PRECINCT 1 - DOUGLAS;;;;;;;0206
21;8796;ISD NO. 213 OSAKIS;;;;;;;0213
21;9006;206 ALEXANDRIA - PRECINCT 2 - DOUGLAS;;;;;;;0206
21;9007;206 ALEXANDRIA - PRECINCT 3 - DOUGLAS;;;;;;;0206
21;9008;206 ALEXANDRIA - PRECINCT 4 - DOUGLAS;;;;;;;0206
21;9009;206 ALEXANDRIA - PRECINCT 5 - DOUGLAS;;;;;;;0206
21;9010;206 ALEXANDRIA - PRECINCT 6 - DOUGLAS;;;;;;;0206
21;9011;206 ALEXANDRIA - PRECINCT 7 - DOUGLAS;;;;;;;0206
21;9012;206 ALEXANDRIA - PRECINCT 8 - DOUGLAS;;;;;;;0206
21;9013;206 ALEXANDRIA - PRECINCT 9 - DOUGLAS;;;;;;;0206
21;9014;206 ALEXANDRIA - PRECINCT 10 - DOUGLAS;;;;;;;0206
21;9015;206 ALEXANDRIA - PRECINCT 11 - DOUGLAS;;;;;;;0206
21;9017;206 ALEXANDRIA - PRECINCT 12;;;;;;;0206
21;9627;ISD 2908-EVANSVILLE CITY HALL;;;;;;;2908
21;9664;ISD 2908-BRANDON CITY HALL;;;;;;;2908
23;9342;ISD 858 ST CHARLES SCHOOL DISTRICT;;;;;;;0858
24;9095;ISD 241 ALBERT LEA - UNITED METHODIST CHURCH;;;;;;;0241
24;9115;ISD 241 ALBERT LEA - ASSEMBLY OF GOD CHURCH;;;;;;;0241
24;9116;ISD 241 ALBERT LEA - EDGEWATER BAY PAVILION;;;;;;;0241
24;9117;ISD 241 ALBERT LEA - HAYWARD COMMUNITY HALL;;;;;;;0241
24;9118;ISD 241 ALBERT LEA - HOLLANDALE/RICELAND GOVERNMEN;;;;;;;0241
24;9119;ISD 241 ALBERT LEA - CLARKS GROVE CITY HALL;;;;;;;0241
24;9709;ISD 241 ALBERT LEA - GRACE LUTHERAN CHURCH;;;;;;;0241
24;9710;ISD 241 ALBERT LEA - CITY CENTER;;;;;;;0241
24;9713;ISD 241 ALBERT LEA - FIRST LUTHERAN CHURCH;;;;;;;0241
25;9059;ISD 2172 WANAMINGO COMMUNITY CENTER;;;;;;;2172
25;9060;ISD 2172 - KENYON CITY HALL;;;;;;;2172
25;9625;ISD 200 ST JOHN'S LUTHERAN CHURCH;;;;;;;0200
26;9246;ISD NO. 2342 WEST CENTRAL AREA;;;;;;;2342
26;9336;ISD 264 - HERMAN-NORCROSS SCHOOL - GRANT;;;;;;;0264
27;0005;BLOOMINGTON W-1 P-07;3;50B;05;04;;06616;
27;0010;BLOOMINGTON W-1 P-08;3;50B;05;04;;06616;
27;0015;BLOOMINGTON W-1 P-09;3;50B;05;04;;06616;
27;0020;BLOOMINGTON W-1 P-10;3;50B;05;04;;06616;
27;0025;BLOOMINGTON W-1 P-12;3;50B;05;04;;06616;
27;0030;BLOOMINGTON W-1 P-14;3;50B;05;04;;06616;
27;0035;BLOOMINGTON W-1 P-15;3;50B;05;04;;06616;
27;0036;BLOOMINGTON W-1 P-30;3;50B;05;04;;06616;
27;0040;BLOOMINGTON W-2 P-13;3;50B;05;04;;06616;
27;0045;BLOOMINGTON W-2 P-16;3;49B;05;04;;06616;
27;0050;BLOOMINGTON W-2 P-21;3;49B;05;04;;06616;
27;0055;BLOOMINGTON W-2 P-23;3;49B;05;04;;06616;
27;0060;BLOOMINGTON W-2 P-24;3;49B;05;04;;06616;
27;0065;BLOOMINGTON W-2 P-25;3;49B;05;04;;06616;
27;0070;BLOOMINGTON W-2 P-26;3;50B;05;04;;06616;
27;0071;BLOOMINGTON W-2 P-27;3;49B;05;04;;06616;
27;0075;BLOOMINGTON W-3 P-05;3;50A;05;04;;06616;
27;0080;BLOOMINGTON W-3 P-11;3;50B;05;04;;06616;
27;0085;BLOOMINGTON W-3 P-17;3;49B;05;04;;06616;
27;0090;BLOOMINGTON W-3 P-18;3;49B;05;04;;06616;
27;0095;BLOOMINGTON W-3 P-19;3;49B;05;04;;06616;
27;0100;BLOOMINGTON W-3 P-20;3;50A;05;04;;06616;
27;0105;BLOOMINGTON W-3 P-22;3;49B;05;04;;06616;
27;0106;BLOOMINGTON W-3 P-28;3;49B;05;04;;06616;
27;0107;BLOOMINGTON W-3 P-29;3;50A;05;04;;06616;
27;0110;BLOOMINGTON W-4 P-01;3;50B;05;04;;06616;
27;0115;BLOOMINGTON W-4 P-02;3;50A;05;04;;06616;
27;0120;BLOOMINGTON W-4 P-03;3;50B;05;04;;06616;
27;0125;BLOOMINGTON W-4 P-04;3;50A;05;04;;06616;
27;0130;BLOOMINGTON W-4 P-06;3;50B;05;04;;06616;
27;0131;BLOOMINGTON W-4 P-31;3;50A;05;04;;06616;
27;0132;BLOOMINGTON W-4 P-32;3;50B;05;04;;06616;
27;0985;GOLDEN VALLEY P-1;5;45B;02;04;;24308;
27;0990;GOLDEN VALLEY P-2;5;45B;02;04;;24308;
27;1000;GOLDEN VALLEY P-3;5;46A;02;04;;24308;
27;1005;GOLDEN VALLEY P-4;5;45B;02;04;;24308;
27;1010;GOLDEN VALLEY P-5;5;46A;02;04;;24308;
27;1015;GOLDEN VALLEY P-6;5;45B;02;04;;24308;
27;1020;GOLDEN VALLEY P-7;5;45B;02;04;;24308;
27;1025;GOLDEN VALLEY P-8;5;46A;02;04;;24308;
27;1110;HOPKINS P-01;5;46B;06;04;;30140;
27;1115;HOPKINS P-02;5;46B;06;04;;30140;
27;1120;HOPKINS P-03;5;46B;06;04;;30140;
27;1125;HOPKINS P-04;5;46B;06;04;;30140;
27;1130;HOPKINS P-05;5;46B;06;04;;30140;
27;1135;HOPKINS P-06;5;46B;06;04;;30140;
27;1150;INDEPENDENCE P-01;3;33A;07;04;;30842;
27;1360;MINNEAPOLIS W-1 P-01;5;60A;02;04;;43000;
27;1365;MINNEAPOLIS W-1 P-02;5;60A;02;04;;43000;
27;1370;MINNEAPOLIS W-1 P-03;5;60A;02;04;;43000;
27;1375;MINNEAPOLIS W-1 P-04;5;60A;02;04;;43000;
27;1380;MINNEAPOLIS W-1 P-05;5;60A;02;04;;43000;
27;1385;MINNEAPOLIS W-1 P-06;5;60A;02;04;;43000;
27;1390;MINNEAPOLIS W-1 P-07;5;60A;04;04;;43000;
27;1395;MINNEAPOLIS W-1 P-08;5;60A;02;04;;43000;
27;1400;MINNEAPOLIS W-1 P-09;5;60A;02;04;;43000;
27;1405;MINNEAPOLIS W-1 P-10;5;60A;02;04;;43000;
27;1410;MINNEAPOLIS W-2 P-01;5;63A;04;04;;43000;
27;1415;MINNEAPOLIS W-2 P-02;5;63A;04;04;;43000;
27;1420;MINNEAPOLIS W-2 P-03;5;60B;04;04;;43000;
27;1425;MINNEAPOLIS W-2 P-04;5;60B;04;04;;43000;
27;1430;MINNEAPOLIS W-2 P-05;5;60B;04;04;;43000;
27;1435;MINNEAPOLIS W-2 P-06;5;60B;04;04;;43000;
27;1440;MINNEAPOLIS W-2 P-07;5;60B;04;04;;43000;
27;1445;MINNEAPOLIS W-2 P-08;5;63A;04;04;;43000;
27;1450;MINNEAPOLIS W-2 P-09;5;60B;04;04;;43000;
27;1455;MINNEAPOLIS W-2 P-10;5;60B;04;04;;43000;
27;1456;MINNEAPOLIS W-2 P-11;5;63A;04;04;;43000;
27;1460;MINNEAPOLIS W-3 P-01;5;60B;04;04;;43000;
27;1465;MINNEAPOLIS W-3 P-02;5;60B;04;04;;43000;
27;1470;MINNEAPOLIS W-3 P-03;5;60B;04;04;;43000;
27;1475;MINNEAPOLIS W-3 P-04;5;60A;02;04;;43000;
27;1480;MINNEAPOLIS W-3 P-05;5;60A;02;04;;43000;
27;1485;MINNEAPOLIS W-3 P-06;5;60A;02;04;;43000;
27;1490;MINNEAPOLIS W-3 P-07;5;59B;02;04;;43000;
27;1495;MINNEAPOLIS W-3 P-08;5;59B;04;04;;43000;
27;1500;MINNEAPOLIS W-3 P-09;5;59B;04;04;;43000;
27;1501;MINNEAPOLIS W-3 P-10;5;60A;02;04;;43000;
27;1502;MINNEAPOLIS W-3 P-11;5;59B;02;04;;43000;
27;1503;MINNEAPOLIS W-3 P-12;5;59B;04;04;;43000;
27;1504;MINNEAPOLIS W-3 P-13;5;60B;04;04;;43000;
27;1505;MINNEAPOLIS W-4 P-01;5;59A;02;04;;43000;
27;1510;MINNEAPOLIS W-4 P-02;5;59A;02;04;;43000;
27;1515;MINNEAPOLIS W-4 P-03;5;59A;02;04;;43000;
27;1520;MINNEAPOLIS W-4 P-04;5;59A;02;04;;43000;
27;1525;MINNEAPOLIS W-4 P-05;5;59A;02;04;;43000;
27;1530;MINNEAPOLIS W-4 P-06;5;59A;02;04;;43000;
27;1535;MINNEAPOLIS W-4 P-07;5;59A;02;04;;43000;
27;1540;MINNEAPOLIS W-4 P-08;5;59A;02;04;;43000;
27;1555;MINNEAPOLIS W-5 P-01;5;59B;02;04;;43000;
27;1560;MINNEAPOLIS W-5 P-02;5;59A;02;04;;43000;
27;1565;MINNEAPOLIS W-5 P-03;5;59B;02;04;;43000;
27;1570;MINNEAPOLIS W-5 P-04;5;59B;02;04;;43000;
27;1575;MINNEAPOLIS W-5 P-05;5;59B;02;04;;43000;
27;1580;MINNEAPOLIS W-5 P-06C;5;59B;02;04;;43000;
27;1585;MINNEAPOLIS W-5 P-07;5;59B;02;04;;43000;
27;1590;MINNEAPOLIS W-5 P-08;5;59A;02;04;;43000;
27;1595;MINNEAPOLIS W-5 P-09;5;59B;02;04;;43000;
27;1605;MINNEAPOLIS W-6 P-01;5;63A;04;04;;43000;
27;1610;MINNEAPOLIS W-6 P-02;5;60B;04;04;;43000;
27;1615;MINNEAPOLIS W-6 P-03;5;60B;04;04;;43000;
27;1620;MINNEAPOLIS W-6 P-04;5;59B;04;04;;43000;
27;1625;MINNEAPOLIS W-6 P-05;5;62A;04;04;;43000;
27;1630;MINNEAPOLIS W-6 P-06;5;62A;04;04;;43000;
27;1635;MINNEAPOLIS W-6 P-07;5;62A;04;04;;43000;
27;1640;MINNEAPOLIS W-6 P-08;5;62A;04;04;;43000;
27;1642;MINNEAPOLIS W-6 P-09;5;62A;03;04;;43000;
27;1645;MINNEAPOLIS W-7 P-01C;5;59B;02;04;;43000;
27;1650;MINNEAPOLIS W-7 P-02D;5;61A;03;04;;43000;
27;1655;MINNEAPOLIS W-7 P-03;5;61A;03;04;;43000;
27;1660;MINNEAPOLIS W-7 P-04D;5;61A;03;04;;43000;
27;1665;MINNEAPOLIS W-7 P-05;5;61A;03;04;;43000;
27;1670;MINNEAPOLIS W-7 P-06;5;59B;03;04;;43000;
